time(millisecond),ModifyDate,GPSLatitude,GPSLongitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),AbsoluteAltitude,height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
7500,2022-06-18 20:00:24,4.52525102673401,-73.7734202505483,3.28084,,,10839.163258599,22.309712,0,0.226761490196,0.24604167454,9,2,15.584,10839.819426599,3.937008,3.802798,0.226761490196,0,0,0,84.9,-3,-2.1,0,0,1024,1024,1034,1024,0,0,2,0,85.7,0,100,3.927,3.962,3.957,3.948,0,0,12.662,57.11,10839.163258599,3.28084,6,P-GPS,
7600,2022-06-18 20:00:25,4.52525114478235,-73.7734202433028,3.28084,,,10839.163258599,22.309712,0,0.25644029692,0.289192266472,9,2,15.584,10839.819426599,3.937008,3.802798,0.25644029692,0,0,0,84.9,-2.1,-0.6,0,0,1024,1024,1071,1014,0,0,7,-2,85.7,0,100,3.927,3.962,3.957,3.948,0,0,12.662,57.11,10839.163258599,3.28084,6,P-GPS,
7700,2022-06-18 20:00:25,4.52525124847719,-73.7734203086552,3.28084,,,10839.163258599,22.309712,0,0.300812673668,0.33387140176,9,2,15.584,10839.819426599,3.937008,3.802798,0.300812673668,0,0,0,84.9,-1,0,0,0,1024,1024,1098,898,0,0,11,-19,85.6,0,100,3.927,3.962,3.957,3.948,0,0,12.662,57.11,10839.163258599,3.28084,6,P-GPS,
7800,2022-06-18 20:00:25,4.52525131410399,-73.7734203275523,3.28084,,,10839.163258599,22.309712,0.223694,0.32399279252,0.35878281988,9,2,15.584,10839.819426599,3.937008,3.802798,0.32399279252,0,-0.223694,0,84.9,-1.4,-0.1,0,0,1024,1024,1169,870,0,0,22,-23,85.6,0,100,3.927,3.962,3.957,3.948,0,0,12.662,57.11,10839.163258599,3.28084,6,P-GPS,
7900,2022-06-18 20:00:25,4.52525135261812,-73.7734204435502,3.28084,,,10839.163258599,22.637796,0.3131716,0.36136156012,0.40325132524,9,2,15.584,10839.819426599,3.937008,3.802798,0.36136156012,-0.223694,-0.223694,0,84,-2.4,-0.6,0,0,1024,1024,1205,938,0,0,27,-13,85,0,100,3.927,3.962,3.957,3.948,0,0,12.662,57.11,10839.163258599,3.28084,6,P-GPS,
8000,2022-06-18 20:00:25,4.52525140660714,-73.7734205916147,3.28084,,,10839.163258599,22.637796,0.3131716,0.4123687796,0.46059384676,9,3,15.721,10839.819426599,3.937008,3.802798,0.4123687796,0,-0.223694,-0.223694,82.3,-3.3,-1.7,0,0,1024,1024,1123,1000,0,0,15,-4,84.1,0,100,3.927,3.962,3.957,3.948,0,0,12.662,57.11,10839.163258599,3.28084,6,P-GPS,
8100,2022-06-18 20:00:25,4.52525146188712,-73.7734207674108,3.28084,,,10839.163258599,22.637796,0,0.47266733796,0.52763781216,9,3,15.721,10839.819426599,3.937008,3.802798,0.47266733796,0,0,-0.447388,81.1,-3.4,-2,0,0,1024,1024,1024,988,0,0,0,-5,83.6,0,100,3.927,3.962,3.957,3.948,0,0,12.662,57.11,10839.163258599,3.28084,6,P-GPS,
8200,2022-06-18 20:00:25,4.52525146957103,-73.7734209132995,3.608924,,,10839.491342599,22.637796,0,0.51527888788,0.5807742968,9,3,15.721,10839.819426599,3.937008,3.802798,0.51527888788,0,0,-0.894776,80.8,-3.6,-1.8,0,0,1024,1024,1024,949,0,0,0,-11,83.3,0,100,3.927,3.962,3.957,3.948,0,0,12.662,57.11,10839.491342599,3.608924,6,P-GPS,
8300,2022-06-18 20:00:25,4.52525149206381,-73.7734210525989,3.608924,,,10839.491342599,22.96588,0,0.56083991296,0.63209975776,8,3,15.721,10839.819426599,3.937008,3.802798,0.56083991296,0,0,-0.671082,80.9,-5.1,-0.9,0,0,1024,1024,1034,817,0,0,2,-31,83.1,0,100,3.927,3.962,3.957,3.948,0,0,12.662,57.11,10839.491342599,3.608924,6,P-GPS,
8400,2022-06-18 20:00:25,4.52525152483431,-73.7734211649456,3.608924,,,10839.491342599,22.96588,0,0.60123689588,0.67467521844,8,3,15.721,10839.819426599,3.937008,3.802798,0.60123689588,0,0,-0.447388,80.6,-4,0,0,0,1024,1024,1127,711,0,0,16,-47,82.4,0,100,3.927,3.962,3.957,3.948,0,0,12.662,57.11,10839.491342599,3.608924,6,P-GPS,
8500,2022-06-18 20:00:25,4.52525155049157,-73.7734212261711,3.937008,,,10839.819426599,22.96588,0,0.62494752656,0.69883204336,8,3,15.721,10839.819426599,3.937008,3.802798,0.62494752656,0,0,-0.223694,78.9,-1.9,0.1,0,0,1024,1024,1111,999,0,0,13,-4,80.5,0,100,3.927,3.962,3.957,3.948,0,0,12.662,57.11,10839.819426599,3.937008,6,P-GPS,
8600,2022-06-18 20:00:25,4.52525159040463,-73.7734213324179,3.937008,,,10839.819426599,22.96588,0.3131716,0.66525264596,0.74012797644,8,3,15.721,10839.819426599,3.937008,3.802798,0.66525264596,-0.223694,-0.223694,-0.447388,74.4,-1,-0.6,0,0,1024,1024,1095,1024,0,0,11,0,78.6,0,100,3.927,3.962,3.957,3.948,0,0,12.662,57.11,10839.819426599,3.937008,6,P-GPS,
8700,2022-06-18 20:00:26,4.5252516348179,-73.7734214875437,3.937008,,,10839.819426599,22.96588,0.447388,0.72164700472,0.79882876572,9,3,15.721,10839.819426599,3.937008,3.802798,0.72164700472,0,-0.447388,-0.671082,71.9,-1.9,-0.8,0,0,1146,994,1139,1118,18,-5,17,14,76.8,0,100,3.927,3.962,3.957,3.948,0,0,12.662,57.11,10839.819426599,3.937008,6,P-GPS,
8800,2022-06-18 20:00:26,4.5252514993055,-73.7734215476917,3.937008,,,10839.819426599,23.293964,0.671082,0.71649280508,0.85289372808,9,4,15.721,10839.819426599,3.937008,3.802798,0.72164700472,0,-0.671082,-0.447388,72,-4.1,-1.2,0,0,1216,852,1156,1174,29,-26,20,23,75.7,0,100,3.927,3.962,3.957,3.948,0,0,12.662,57.11,10839.819426599,3.937008,6,P-GPS,
8900,2022-06-18 20:00:26,4.52525144510142,-73.7734216720796,4.265092,,,10840.147510599,23.293964,0.447388,0.74867456464,0.90226708924,9,4,15.721,10840.147510599,4.265092,3.802798,0.74867456464,0,-0.447388,-0.447388,72.4,-5.4,-1.3,0,0,1260,732,1125,1129,36,-44,15,16,75.6,0,100,3.927,3.962,3.957,3.948,0,0,12.662,57.11,10840.147510599,4.265092,6,P-GPS,
9000,2022-06-18 20:00:26,4.52525136680237,-73.7734217650999,4.265092,,,10840.147510599,23.293964,0.447388,0.76881892224,0.94654858672,9,4,15.694,10840.147510599,4.265092,3.802798,0.76881892224,0,-0.447388,-0.671082,73.7,-6.1,-1.9,0,0,1259,702,1132,1024,36,-49,16,0,75.9,0,100,3.92,3.955,3.949,3.932,0,0,12.648,57.11,10840.147510599,4.265092,6,P-GPS,Home Point recorded. Return-to-Home Altitude:150M
9100,2022-06-18 20:00:26,4.52525137160796,-73.7734218732373,4.593176,,,10840.475594599,23.293964,0.223694,0.80620409404,0.98591866672,9,4,15.694,10840.475594599,4.593176,3.802798,0.80620409404,0,-0.223694,-0.671082,75.5,-8.7,-6.2,0,0,1256,686,1130,1024,35,-51,16,0,75.9,0,100,3.92,3.955,3.949,3.932,0,0,12.648,57.11,10840.475594599,4.593176,6,P-GPS,
9200,2022-06-18 20:00:26,4.52525134233882,-73.7734218197033,4.593176,,,10840.475594599,23.293964,0.4921268,0.78423887024,1.00812667268,9,4,15.694,10840.475594599,4.593176,3.802798,0.80620409404,0.447388,-0.223694,-0.671082,76.6,-11.2,-11.7,0,0,1238,703,1140,1024,32,-49,18,0,75.8,0,100,3.92,3.955,3.949,3.932,0,0,12.648,57.11,10840.475594599,4.593176,6,P-GPS,
9300,2022-06-18 20:00:26,4.52525157340856,-73.7734217586971,4.593176,,,10840.475594599,23.293964,1.11847,0.79718506488,1.09530187232,9,4,15.694,10840.475594599,4.593176,3.802798,0.80620409404,1.11847,0,-0.447388,77.1,-12.5,-14.6,0,0,1219,776,1148,1024,30,-38,19,0,75.8,0,100,3.92,3.955,3.949,3.932,0,0,12.648,57.11,10840.475594599,4.593176,6,P-GPS,
9400,2022-06-18 20:00:26,4.52525228264477,-73.7734216391214,4.92126,,,10840.803678599,23.293964,1.789552,0.90867128892,1.35769689384,9,4,15.694,10840.803678599,4.92126,3.802798,0.90867128892,1.789552,0,-0.671082,77.3,-12.6,-15.9,0,0,1174,994,1195,1024,23,-5,26,0,75.6,0,100,3.92,3.955,3.949,3.932,0,0,12.648,57.11,10840.803678599,4.92126,6,P-GPS,
9500,2022-06-18 20:00:26,4.52525323093026,-73.7734214710694,4.92126,,,10840.803678599,23.293964,2.460634,1.13643048256,1.70903548776,8,4,15.694,10840.803678599,4.92126,3.802798,1.13643048256,2.460634,0.223694,-0.671082,77.1,-12.4,-15.9,0,0,1024,1024,1209,1024,0,0,28,0,75.5,0,100,3.92,3.955,3.949,3.932,0,0,12.648,57.11,10840.803678599,4.92126,6,P-GPS,
9600,2022-06-18 20:00:27,4.52525461005296,-73.7734211655008,5.249344,,,10841.131762599,23.293964,3.1540854,1.54493443264,2.22433406068,8,4,15.694,10841.131762599,5.249344,3.802798,1.54493443264,3.131716,0.447388,-1.11847,76.5,-11.8,-13.9,0,0,1024,1024,1252,1024,0,0,35,0,75.4,0,100,3.92,3.955,3.949,3.932,0,0,12.648,57.11,10841.131762599,5.249344,6,P-GPS,
9700,2022-06-18 20:00:27,4.52525619508509,-73.7734208236541,5.249344,,,10841.131762599,23.293964,3.6462122,2.07464901652,2.81584982764,8,4,15.694,10841.131762599,5.249344,3.802798,2.07464901652,3.579104,0.671082,-1.565858,75.7,-8.7,-8.7,0,0,1024,1024,1238,1024,0,0,32,0,75.3,0,100,3.92,3.955,3.949,3.932,0,0,12.648,57.11,10841.131762599,5.249344,6,P-GPS,
9800,2022-06-18 20:00:27,4.52525827067253,-73.7734205814979,5.577428,,,10841.459846599,23.622048,3.6462122,2.81250993252,3.5782153376,8,4,15.694,10841.459846599,5.577428,3.802798,2.81250993252,3.579104,0.671082,-1.789552,75.2,-4,-1.8,0,0,1024,1024,1164,1024,0,0,21,0,75.3,0,100,3.92,3.955,3.949,3.932,0,0,12.648,57.11,10841.459846599,5.577428,6,P-GPS,
9900,2022-06-18 20:00:27,4.52526027602722,-73.7734203227474,6.233596,,,10842.116014599,23.622048,3.4225182,3.5348098244,4.3159122116,8,4,15.694,10842.116014599,6.233596,3.802798,3.5348098244,3.35541,0.671082,-2.460634,75.3,0.8,5.7,0,0,1024,1024,1086,1024,0,0,9,0,75.3,0,100,3.92,3.955,3.949,3.932,0,0,12.648,57.11,10842.116014599,6.233596,6,P-GPS,
10000,2022-06-18 20:00:27,4.52526208985083,-73.7734201537322,6.56168,,,10842.444098599,23.950132,2.7290668,4.193405646,4.9805447788,8,4,15.721,10842.444098599,6.56168,3.802798,4.193405646,2.684328,0.447388,-2.013246,75.5,1.6,8,0,0,1024,1024,1042,1024,0,0,3,0,75.3,0,99,3.941,3.944,3.91,3.878,0,0,13.144,57.11,10842.444098599,6.56168,6,P-GPS,
10100,2022-06-18 20:00:27,4.52526368447938,-73.7734200256937,6.56168,,,10842.444098599,24.278216,2.460634,4.7739174756,5.5642062148,8,4,15.721,10842.444098599,6.56168,3.802798,4.7739174756,2.460634,0.223694,-1.342164,75.5,2.2,9.9,0,0,1024,1024,1050,1008,0,0,4,-2,75.3,0,99,3.941,3.944,3.91,3.878,0,0,13.144,57.11,10842.444098599,6.56168,6,P-GPS,
10200,2022-06-18 20:00:27,4.52526490961968,-73.7734200912649,6.889764,,,10842.772182599,24.278216,2.0356154,5.2212600096,6.011811216,9,4,15.721,10842.772182599,6.889764,3.802798,5.2212600096,2.013246,0.223694,-0.671082,75.6,2.5,11.3,0,0,1024,1024,1078,844,0,0,8,-27,75.3,0,99,3.941,3.944,3.91,3.878,0,0,13.144,57.11,10842.772182599,6.889764,6,P-GPS,
10300,2022-06-18 20:00:27,4.52526598701125,-73.7734201507342,6.889764,,,10842.772182599,24.6063,1.5882274,5.6147311508,6.405512016,9,4,15.721,10842.772182599,6.889764,3.802798,5.6147311508,1.565858,0.223694,-0.223694,75.8,3.7,11.4,0,0,1024,1024,1082,752,0,0,9,-41,75,0,99,3.941,3.944,3.91,3.878,0,0,13.144,57.11,10842.772182599,6.889764,6,P-GPS,
10400,2022-06-18 20:00:27,4.52526659680979,-73.7734202621607,6.56168,,,10842.444098599,24.6063,1.11847,5.8381891632,6.6316603172,9,4,15.721,10842.772182599,6.889764,3.802798,5.8381891632,1.11847,0,0,75.2,4.7,9.2,0,0,1024,1024,1067,717,0,0,7,-47,73.7,0,99,3.941,3.944,3.91,3.878,0,0,13.144,57.11,10842.444098599,6.56168,6,P-GPS,
10500,2022-06-18 20:00:27,4.52526709927759,-73.7734204322959,6.56168,,,10842.444098599,24.6063,0.894776,6.0235238148,6.825131452,9,4,15.721,10842.772182599,6.889764,3.802798,6.0235238148,0.894776,0,-0.223694,72,3.2,5.7,0,0,1024,1024,1068,655,0,0,7,-56,71.7,0,99,3.941,3.944,3.91,3.878,0,0,13.144,57.11,10842.444098599,6.56168,6,P-GPS,
10600,2022-06-18 20:00:28,4.5252672755713,-73.7734206847884,6.56168,,,10842.444098599,24.6063,0.7158208,6.0919621372,6.9372377548,8,4,15.721,10842.772182599,6.889764,3.802798,6.0919621372,0.671082,-0.223694,-0.223694,67.2,0.1,5.1,0,0,1024,1024,1061,599,0,0,6,-64,68.9,0,99,3.941,3.944,3.91,3.878,0,0,13.144,57.11,10842.444098599,6.56168,6,P-GPS,
10700,2022-06-18 20:00:28,4.52526745934772,-73.7734209783738,6.889764,,,10842.772182599,24.6063,0.671082,6.1654529532,7.0633532444,8,4,15.721,10842.772182599,6.889764,3.802798,6.1654529532,0.671082,0,-0.223694,61.7,-2.6,5,0,0,1024,1024,1061,599,0,0,6,-64,64.2,0,99,3.941,3.944,3.91,3.878,0,0,13.144,57.11,10842.772182599,6.889764,6,P-GPS,
10800,2022-06-18 20:00:28,4.52526741231663,-73.7734212202272,6.889764,,,10842.772182599,24.6063,0.447388,6.1551183072,7.1529529848,9,4,15.721,10842.772182599,6.889764,3.802798,6.1654529532,0.447388,0,-0.223694,54.8,-3.5,3.3,0,0,1024,1024,1040,533,0,0,2,-74,64.2,0,99,3.941,3.944,3.91,3.878,0,0,13.144,57.11,10842.772182599,6.889764,6,P-GPS,
10900,2022-06-18 20:00:28,4.52526742863364,-73.7734214525402,6.889764,,,10842.772182599,24.6063,0.447388,6.1687337932,7.2376642736,9,4,15.721,10842.772182599,6.889764,3.802798,6.1687337932,0.447388,0,-0.447388,46.4,-2.9,2.4,0,0,1024,1024,1038,527,0,0,2,-75,57.2,0,99,3.941,3.944,3.91,3.878,0,0,13.144,57.11,10842.772182599,6.889764,6,P-GPS,
11000,2022-06-18 20:00:28,4.52526740138652,-73.7734214514863,6.889764,,,10842.772182599,24.6063,0.447388,6.158792848,7.2476052188,9,4,15.859,10842.772182599,6.889764,3.802798,6.1687337932,0.447388,0,0,37,-1.2,2.8,0,0,1024,1024,1038,527,0,0,2,-75,48.2,0,99,3.922,3.941,3.938,3.929,0,0,12.894,57.11,10842.772182599,6.889764,6,P-GPS,
11100,2022-06-18 20:00:28,4.52526740791332,-73.7734215431547,6.889764,,,10842.772182599,24.6063,0.447388,6.164534318,7.2810369784,9,4,15.859,10842.772182599,6.889764,3.802798,6.1687337932,0.447388,0,0,27.2,-0.6,2.7,0,0,1024,1024,1059,535,0,0,5,-74,38.4,0,99,3.922,3.941,3.938,3.929,0,0,12.894,57.11,10842.772182599,6.889764,6,P-GPS,
11200,2022-06-18 20:00:28,4.52526742691726,-73.7734215347111,6.889764,,,10842.772182599,24.6063,0.223694,6.171095998,7.2886157188,8,4,15.859,10842.772182599,6.889764,3.802798,6.171095998,0.223694,0,0,17.4,-0.7,1.8,0,0,1024,1024,1069,559,0,0,7,-70,28,0,99,3.922,3.941,3.938,3.929,0,0,12.894,57.11,10842.772182599,6.889764,6,P-GPS,
11300,2022-06-18 20:00:28,4.52526744351436,-73.7734216379891,7.217848,,,10843.100266599,24.278216,0.223694,6.1810697516,7.3266734628,8,4,15.859,10843.100266599,7.217848,3.802798,6.1810697516,0.223694,0,-0.447388,8,-0.8,2.1,0,0,1024,1024,1078,553,0,0,8,-71,17.7,0,99,3.922,3.941,3.938,3.929,0,0,12.894,57.11,10843.100266599,7.217848,6,P-GPS,
11400,2022-06-18 20:00:28,4.52526757767861,-73.7734217497187,7.217848,,,10843.100266599,24.278216,0.3131716,6.234252168,7.3902889504,8,4,15.859,10843.100266599,7.217848,3.802798,6.234252168,0.223694,-0.223694,-0.447388,358.9,-0.7,2.1,0,0,1024,1024,1104,587,0,0,12,-66,358,0,99,3.922,3.941,3.938,3.929,0,0,12.894,57.11,10843.100266599,7.217848,6,P-GPS,
11600,2022-06-18 20:00:28,4.52526777284273,-73.773422091241,8.2021,,,10844.084518599,24.278216,0.4921268,6.320210176,7.533464808,7,3,15.859,10844.084518599,8.2021,3.802798,6.320210176,0.223694,-0.447388,-0.894776,341,0.9,2.1,0,0,1024,1024,1107,615,0,0,13,-62,348.6,0,99,3.922,3.941,3.938,3.929,0,0,12.894,57.11,10844.084518599,8.2021,6,P-GPS,
11700,2022-06-18 20:00:29,4.52526779081913,-73.7734223608504,8.2021,,,10844.084518599,24.278216,0.447388,6.340387342,7.6317587744,7,3,15.859,10844.084518599,8.2021,3.802798,6.340387342,0,-0.447388,-0.894776,332.5,1.2,4.1,0,0,1024,1024,1151,881,0,0,19,-22,339.5,0,99,3.922,3.941,3.938,3.929,0,0,12.894,57.11,10844.084518599,8.2021,6,P-GPS,
11800,2022-06-18 20:00:29,4.5252678665206,-73.7734226107794,8.530184,,,10844.412602599,23.950132,0.447388,6.3816603092,7.7267390924,8,3,15.859,10844.412602599,8.530184,3.802798,6.3816603092,0,-0.447388,-0.671082,324.9,0.5,5.1,0,0,1024,1024,1139,1024,0,0,17,0,331.5,0,99,3.922,3.941,3.938,3.929,0,0,12.894,57.11,10844.412602599,8.530184,6,P-GPS,
11900,2022-06-18 20:00:29,4.52526788843946,-73.7734229155967,8.858268,,,10844.740686599,23.950132,0.671082,6.4082679216,7.8378939516,8,3,15.859,10844.740686599,8.858268,3.802798,6.4082679216,0,-0.671082,-0.894776,322.1,-1.6,4.9,0,0,1024,1024,1195,994,0,0,26,-5,327.1,0,99,3.922,3.941,3.938,3.929,0,0,12.894,57.11,10844.740686599,8.858268,6,P-GPS,
12000,2022-06-18 20:00:29,4.52526793388445,-73.7734232223902,9.186352,,,10845.068770599,23.950132,0.9171454,6.4452429884,7.9507220392,8,3,15.639,10845.068770599,9.186352,3.802798,6.4452429884,0.223694,-0.894776,-0.894776,321.9,0.6,7.1,0,0,1024,1024,1236,891,0,0,32,-20,325.1,0,99,3.922,3.941,3.938,3.929,0,0,12.894,57.11,10845.068770599,9.186352,6,P-GPS,
12100,2022-06-18 20:00:29,4.52526800260641,-73.7734236346831,9.514436,,,10845.396854599,23.950132,0.9171454,6.5003939088,8.1027561648,8,3,15.639,10845.396854599,9.514436,3.802798,6.5003939088,0.223694,-0.894776,-1.11847,322,6.2,8.7,0,0,1024,1024,1265,821,0,0,37,-31,323.3,0,99,3.922,3.941,3.938,3.929,0,0,12.894,57.11,10845.396854599,9.514436,6,P-GPS,
12200,2022-06-18 20:00:29,4.5252681738031,-73.7734238994874,9.84252,,,10845.724938599,23.950132,0.447388,6.5825789508,8.2175527564,8,3,15.639,10845.724938599,9.84252,3.802798,6.5825789508,0,-0.447388,-1.565858,320.8,10.2,6.2,0,0,1024,1024,1273,821,0,0,38,-31,323.3,0,99,3.922,3.941,3.938,3.929,0,0,12.894,57.11,10845.724938599,9.84252,6,P-GPS,
12300,2022-06-18 20:00:29,4.52526816796024,-73.7734240907271,10.170604,,,10846.053022599,23.950132,0.447388,6.596620946,8.2871393728,8,3,15.639,10846.053022599,10.170604,3.802798,6.596620946,0,-0.447388,-2.460634,318.2,8.2,5.4,0,0,1024,1024,1248,843,0,0,34,-27,321.5,0,99,3.922,3.941,3.938,3.929,0,0,12.894,57.11,10846.053022599,10.170604,6,P-GPS,
12400,2022-06-18 20:00:29,4.52526806599359,-73.7734241329631,10.826772,,,10846.709190599,23.950132,0.4921268,6.56414063,8.3273952796,7,3,15.639,10846.709190599,10.826772,3.802798,6.596620946,-0.223694,-0.447388,-2.460634,314.9,3.7,7.2,0,0,1024,1024,1206,823,0,0,28,-30,319.5,0,99,3.922,3.941,3.938,3.929,0,0,12.894,57.11,10846.709190599,10.826772,6,P-GPS,
12500,2022-06-18 20:00:29,4.52526789226142,-73.7734241998036,11.154856,,,10847.037274599,23.950132,0.447388,6.5085960088,8.3952758592,7,3,15.639,10847.037274599,11.154856,3.802798,6.596620946,0,-0.447388,-2.23694,312.2,3.3,8.4,0,0,1024,1024,1207,808,0,0,28,-33,317.1,0,99,3.922,3.941,3.938,3.929,0,0,12.894,57.11,10847.037274599,11.154856,6,P-GPS,
12600,2022-06-18 20:00:30,4.52526771972615,-73.7734241769196,11.48294,,,10847.365358599,24.278216,0.223694,6.445538264,8.4587601132,8,3,15.639,10847.365358599,11.48294,3.802798,6.596620946,0,-0.223694,-2.013246,309.5,4.5,7.6,0,0,1024,1024,1219,827,0,0,30,-30,314.4,0,99,3.922,3.941,3.938,3.929,0,0,12.894,57.11,10847.365358599,11.48294,6,P-GPS,
12700,2022-06-18 20:00:30,4.52526756069882,-73.773424162718,11.48294,,,10847.365358599,24.278216,0.223694,6.3880251388,8.5170278316,8,3,15.639,10847.365358599,11.48294,3.802798,6.596620946,-0.223694,0,-1.565858,306.4,5.3,6.6,0,0,1024,1024,1227,816,0,0,31,-32,311.6,0,99,3.922,3.941,3.938,3.929,0,0,12.894,57.11,10847.365358599,11.48294,6,P-GPS,
12800,2022-06-18 20:00:30,4.52526746187507,-73.7734240353971,11.48294,,,10847.365358599,24.278216,0.671082,6.341699678,8.5757220592,9,3,15.639,10847.365358599,11.48294,3.802798,6.596620946,-0.671082,0,-1.565858,303.3,4.2,6.6,0,0,1024,1024,1237,768,0,0,32,-39,308.8,0,99,3.922,3.941,3.938,3.929,0,0,12.894,57.11,10847.365358599,11.48294,6,P-GPS,
12900,2022-06-18 20:00:30,4.52526736066727,-73.7734239098214,11.811024,,,10847.693442599,24.278216,0.671082,6.2948820912,8.6344490952,9,3,15.639,10847.693442599,11.811024,3.802798,6.596620946,-0.671082,0,-1.789552,299.9,2.3,6.7,0,0,1024,1024,1243,734,0,0,33,-44,305.4,0,99,3.922,3.941,3.938,3.929,0,0,12.894,57.11,10847.693442599,11.811024,6,P-GPS,
13000,2022-06-18 20:00:30,4.52526721459585,-73.7734235389745,11.811024,,,10847.693442599,24.278216,0.223694,6.2121721148,8.7794622232,8,3,15.447,10847.693442599,11.811024,3.802798,6.596620946,-0.223694,0,-1.11847,295.8,2.5,5.7,0,0,1024,1024,1243,744,0,0,33,-42,301.4,0,99,3.904,3.94,3.931,3.909,0,0,12.028,57.11,10847.693442599,11.811024,6,P-GPS,
13100,2022-06-18 20:00:30,4.52526713589315,-73.7734232715492,11.811024,,,10847.693442599,24.6063,0.223694,6.1634844492,8.8808729876,8,3,15.447,10847.693442599,11.811024,3.802798,6.596620946,-0.223694,0,-1.565858,290.9,3.5,4.5,0,0,1024,1024,1243,739,0,0,33,-43,297,0,99,3.904,3.94,3.931,3.909,0,0,12.028,57.11,10847.693442599,11.811024,6,P-GPS,
13200,2022-06-18 20:00:30,4.52526706966433,-73.7734228455746,11.811024,,,10847.693442599,24.6063,0.223694,6.1098099068,9.0376971396,9,3,15.447,10847.693442599,11.811024,3.802798,6.596620946,-0.223694,0,-1.342164,286.1,4.1,4.7,0,0,1024,1024,1242,735,0,0,33,-44,291.9,0,99,3.904,3.94,3.931,3.909,0,0,12.028,57.11,10847.693442599,11.811024,6,P-GPS,
13300,2022-06-18 20:00:30,4.52526703388253,-73.7734225328222,11.811024,,,10847.693442599,24.6063,0,6.0772967824,9.1521984556,9,3,15.447,10847.693442599,11.811024,3.802798,6.596620946,0,0,-1.11847,281.2,4.7,4,0,0,1024,1024,1242,738,0,0,33,-43,286.7,0,99,3.904,3.94,3.931,3.909,0,0,12.028,57.11,10847.693442599,11.811024,6,P-GPS,
13400,2022-06-18 20:00:30,4.52526722840994,-73.7734223801476,11.811024,,,10847.693442599,24.6063,0,6.1385828736,9.2423231304,9,3,15.447,10847.693442599,11.811024,3.802798,6.596620946,0,0,-1.342164,276.1,5,3.1,0,0,1024,1024,1236,746,0,0,32,-42,281.4,0,99,3.904,3.94,3.931,3.909,0,0,12.028,57.11,10847.693442599,11.811024,6,P-GPS,
13500,2022-06-18 20:00:30,4.5252673711398,-73.7734222594823,11.811024,,,10847.693442599,24.934384,0,6.1835303816,9.3104005604,9,3,15.447,10847.693442599,11.811024,3.802798,6.596620946,0,0,-0.894776,271.1,5.5,2.3,0,0,1024,1024,1224,757,0,0,30,-40,276.3,0,99,3.904,3.94,3.931,3.909,0,0,12.028,57.11,10847.693442599,11.811024,6,P-GPS,
13600,2022-06-18 20:00:31,4.52526770431455,-73.7734221604623,11.811024,,,10847.693442599,24.934384,0,6.2988190992,9.4372050264,9,3,15.447,10847.693442599,11.811024,3.802798,6.596620946,0,0,-0.671082,266.2,5.8,1.7,0,0,1024,1024,1236,737,0,0,32,-43,271.2,0,99,3.904,3.94,3.931,3.909,0,0,12.028,57.11,10847.693442599,11.811024,6,P-GPS,
13700,2022-06-18 20:00:31,4.52526792991918,-73.7734220648697,11.811024,,,10847.693442599,25.262468,0,6.3757547972,9.5265422996,9,3,15.447,10847.693442599,11.811024,3.802798,6.596620946,0,0,-0.671082,261.6,6.5,1.2,0,0,1024,1024,1199,728,0,0,27,-45,266,0,99,3.904,3.94,3.931,3.909,0,0,12.028,57.11,10847.693442599,11.811024,6,P-GPS,
13900,2022-06-18 20:00:31,4.52526830315204,-73.7734219161547,11.811024,,,10847.693442599,25.590552,0,6.5041996832,9.673064614,9,3,15.447,10847.693442599,11.811024,3.802798,6.596620946,0,0,-1.11847,251.7,6.2,0.6,0,0,1024,1024,1204,718,0,0,27,-46,260.6,0,99,3.904,3.94,3.931,3.909,0,0,12.028,57.11,10847.693442599,11.811024,6,P-GPS,
14000,2022-06-18 20:00:31,4.52526841749649,-73.7734218432089,11.811024,,,10847.693442599,25.590552,0,6.5425527028,9.7225068728,9,3,15.502,10847.693442599,11.811024,3.802798,6.596620946,0,0,-0.894776,246.7,6,0.3,0,0,1024,1024,1203,727,0,0,27,-45,255.2,0,99,3.871,3.912,3.908,3.891,0,0,12.862,57.11,10847.693442599,11.811024,6,P-GPS,
14100,2022-06-18 20:00:31,4.52526849970197,-73.7734217477969,11.811024,,,10847.693442599,25.918636,0,6.5685041472,9.768373016,9,3,15.502,10847.693442599,11.811024,3.802798,6.596620946,0,0,-0.671082,241.6,6,0.2,0,0,1024,1024,1196,735,0,0,26,-44,249.9,0,99,3.871,3.912,3.908,3.891,0,0,12.862,57.11,10847.693442599,11.811024,6,P-GPS,
