Actual_UTMx,Actual_UTMy,Predicted_UTMx,Predicted_UTMy,Error
636624.4496258204,500639.69023704994,636263.5660616471,501083.6453767873,572.1303286748466
636609.5672564267,500652.0403137301,636875.0234793972,500858.06863480905,336.0277896251867
636593.7426223014,500665.19496059837,636537.3639025592,500750.78730252094,102.49199498287994
636584.6907146495,500675.7414299789,636949.6994963728,500488.9468578143,410.02880743345713
636585.9880880385,500678.17910579924,636690.0170082005,500492.89122471784,212.49380015828112
636610.2089011732,500691.7303053585,636620.512964298,500611.88164343557,80.51076032282279
636638.1728676981,500707.5268738896,636757.5988457284,500673.8909935382,124.07230422423481
636669.1084363933,500718.6202995392,636585.3381554575,500340.64493673155,387.1470455235603
636708.5745277967,500730.86757787626,636763.4156433875,500532.91210171796,205.41158316973895
636692.3124176074,500755.3050498996,636721.95726528,500588.31185504905,169.60408049315555
636713.9806654942,500765.2617641875,636758.3510239164,500539.625084042,229.95790948252832
636748.3233169217,500764.14693228086,636543.7683443419,500602.7257207292,260.57541009452626
636732.8958457108,500297.119191942,636484.1263722585,500311.2468466871,249.17030631738803
636748.3328669532,500279.6611205447,636543.6001039874,500641.5686929552,415.8035536159727
636785.3206848202,500234.90610276663,636680.8818217174,500277.723242235,112.87507943945562
636782.7843930799,500230.88472106203,636620.1731142813,500302.91450170113,177.85026649250227
636766.1379295447,500208.47513850586,636622.4065170113,500396.09967978054,236.3507720261512
636748.8733716283,500201.134873511,636727.553377843,500426.77065120713,226.64078695494058
636806.3697426722,500157.75065025035,636712.6690375886,500551.8368148255,405.0724962802215
636838.9110446902,500160.3703559604,636881.4650488228,500225.64616959443,77.92159593659603
636899.0650164436,500166.5596817654,636734.6983199914,500632.60754902696,494.18319020550246
636242.7632506834,500439.06483528716,636241.1946925642,500353.01936145604,86.05976958716549
636242.8836905977,500438.7057108473,636168.0070637055,500294.1363923984,162.80908172315833
636249.3575897675,500446.79701577616,636483.5632522306,500680.51177294145,330.86988386162705
636251.4014821327,500448.7137585483,636528.3654983963,500593.12965245894,312.353992641158
636252.596109116,500447.61944182223,636146.0812090565,500326.3545841258,161.401950566922
636255.3955874045,500446.92697129,636376.0685392692,500498.5298633384,131.24336089679366
636269.0749837235,500455.0027196448,636418.0781228282,500423.07853108016,152.38467534028487
636271.6834102033,500458.3670186779,636392.7560365817,500603.42278925143,188.943794380362
636267.5967044111,500468.3215109371,636290.7706474153,500483.02443640155,27.444628829253297
636267.6353877999,500471.68914538,636304.2056479626,500490.62860508845,41.1835775815536
636268.8723700057,500473.1040067851,636235.1504568087,500331.6490370318,145.41896677381638
636269.0989806718,500481.4733108791,636368.5746608409,500533.30761780275,112.17043424787151
636264.7916124226,500487.41185351077,636213.0753383413,500475.69356154656,53.027270073112305
636267.7991537154,500498.83562079695,636193.3569831126,500494.2956913661,74.5804781647586
636278.376406083,500511.0599029536,636277.2398873563,500539.843929013,28.806454676048546
636287.0916946325,500508.93554559676,636437.9289731705,500502.4884391881,150.97499719413784
636305.8769682583,500503.4207530583,636344.8168103473,500686.21572742227,186.8965327518023
636308.141026818,500506.36687643634,636326.1945048003,500520.7499892205,23.08250421032473
636310.2506107937,500508.8028239191,636353.913610795,500622.6427552775,121.92615609787812
636315.9826385208,500514.6707402776,636369.3548339917,500589.27868580306,91.73296454883094
636317.8566342655,500513.71572262637,636464.4714848871,500519.99714518385,146.74934647938397
636320.654306949,500511.46774716204,636156.0515120353,500533.19224110444,166.03021932904883
636332.4224336832,500518.2565333567,636444.7839805137,500562.7392613923,120.84630858918726
636344.3535655882,500519.86148500367,636441.181570346,500602.9054527906,127.56160508227852
636378.0612273867,500524.53760040033,636625.8314656343,500533.3364288836,247.9264212300543
636391.9967590687,500523.5324211158,636575.8250395693,500534.8018377963,184.1733869594811
636430.6544623781,500544.72764505254,636598.1286461104,500426.18582373613,205.1822741315868
636453.6892772336,500545.15055528324,636595.4824987637,500525.36207495286,143.16739023145365
636461.9658003649,500547.2468639632,636587.7037477845,500448.3899096543,159.9460185079323
636475.5778247877,500550.86626220885,636399.4308967954,500558.3008515994,76.50900445096319
636475.6140287146,500551.10900852055,636726.5205302904,500479.51519370964,260.9209590128889
636482.0636020007,500548.00572435773,636565.0869430635,500547.80884451314,83.02357450090824
636499.3234808301,500552.17190680676,636515.2374505945,500481.9438871648,72.00853544194887
636504.0838907622,500556.51336944435,636670.4470596199,500520.08419450413,170.30498741733965
636504.316603231,500557.0143915816,636507.2389898875,500578.50499734515,21.68839505023929
636508.8614204284,500561.555165225,636556.5930588641,500475.16986859543,98.6951304854425
636524.0519486277,500574.2403449681,636499.2934981895,500515.09186584374,64.12116226974425
636521.89189134,500583.57922451914,636585.934749346,500610.18126490625,69.3480801055788
636534.1389912469,500591.87378344696,636605.876989746,500570.9649854164,74.72294335567868
636537.8867220061,500589.1390706788,636665.826985688,500557.1788137332,131.87179036851964
636545.545220935,500583.0558017902,636730.1934958365,500485.3123176196,208.9228903731773
636548.0046893784,500583.304095658,636441.0275027012,500575.70977512567,107.24640867522483
636552.5525291581,500593.2562561364,636622.1746028011,500586.6991966672,69.93016636071935
636514.1823707519,500546.46619693213,636367.2164613275,500099.1949051513,470.7978196468219
636512.3179619769,500542.74691514875,636547.8122483728,500495.41847692954,59.159322435501366
636525.305178842,500521.2491362351,636330.4739911634,500373.49818065215,244.5189901989909
636512.7671788774,500523.20573212195,636478.4075385765,500542.7096016077,39.50931290874834
636509.5995868186,500524.3981970632,636430.3295924658,500380.3651107445,164.40578444564127
636503.408113518,500525.7880861347,636452.7078899347,500495.29764094716,59.16231840571736
636489.6382875827,500521.65551652847,636419.5895139189,500445.42738329794,103.52564410625918
636480.1841870173,500524.01045052096,636583.9640830928,500374.37202990334,182.10415633470168
636440.913632745,500509.90863403206,636354.4542554549,500464.88882250525,97.47824039908357
636400.5982683764,500491.6389064958,636344.5433503573,500528.83970321715,67.27594749113344
636355.0791998154,500471.32117627177,636352.2761601005,500415.7932353376,55.59864437225651
636310.9894876953,500451.1763298395,636272.5946802539,500439.7660138887,40.05441983800186
636294.6050455,500443.722552979,636282.8528428364,500475.3585120876,33.74830627107384
636291.1462129779,500442.61107349716,636206.6260947105,500382.036326955,103.98533699795829
636162.5111915765,500326.13390810817,636099.670199053,500319.5549126439,63.1844405107297
636162.016137309,500330.8411538145,636019.3894529066,500435.68818898714,177.01771631147733
636166.2619594812,500333.0841261661,636133.5726272105,500245.8723196027,93.13695103640335
636166.2339926972,500335.1878620112,636118.2431515409,500342.4485264841,48.53697645589963
636167.8864032893,500336.9934875428,636186.4881846496,500321.82164794323,24.00439515198247
636170.3596712538,500339.58361503214,636164.045411329,500355.664583367,17.276209682246126
636171.5668337316,500345.51302184537,636207.9057699579,500382.9608070954,52.18098222717909
636174.8145823526,500350.06694329216,636164.9464754227,500350.75136226893,9.891812964082437
636179.5109712174,500350.2898171547,636189.2984374232,500328.43012984295,23.950791721707382
636199.9053653184,500357.75653474877,636420.8284090993,500480.16280281206,252.5673885017129
636200.2401855863,500352.66514469835,636440.0968963173,500561.9356475724,318.31648568032955
636203.7719402668,500352.6495574027,636213.2844513187,500372.8800349809,22.35531457064993
636208.3834075072,500352.5683530623,636377.001820938,500413.72553194326,179.3665795977056
636209.5855766127,500352.2632434475,636405.8430315729,500393.12504881935,200.4661461835307
636226.0512415974,500348.44594782003,636488.5401683126,500852.26383911225,568.0958583146349
636242.6450182725,500350.23074316204,636255.5042827053,500395.3385092621,46.90491705874573
636258.6934906973,500357.5641951615,636355.9564791365,500228.41933509836,161.67400471582292
636266.1887350451,500365.3347169424,636345.1148397531,500330.824449116,86.14109698526856
636269.3676909865,500369.8854317607,636188.826708333,500388.4772136053,82.65896345194379
636273.7248709148,500375.8232678143,636300.1880572481,500307.29013693496,73.46489133617418
636284.2430137795,500389.2222284293,636325.6491183689,500336.80315935327,66.79988248537548
636280.8562531763,500390.7612772034,636738.8551547588,500369.09915551875,458.5108955811205
636280.685992222,500394.99000617245,636619.9144734022,500336.4764213263,344.23800204995007
636279.111539894,500398.26120923576,636285.2763284219,500453.2392749389,55.3226203830795
636279.0682204359,500398.2887765663,636415.4529577247,500513.5069035627,178.53854864958873
636280.1795123909,500397.2648578385,636650.9668011481,500803.83445350174,550.2563490062876
636280.1206641942,500397.28941370285,636324.6517820756,500562.10079658526,170.72144677041018
636294.4914352752,500381.6967736582,637259.8728166132,500312.35823442676,967.8682991279392
636294.6197888186,500373.3832404663,636503.1940882051,500452.97250376886,223.24356473950533
636294.5877936403,500371.96433721203,636626.7083812014,500255.4867632375,351.9532780368518
636294.2403657059,500342.5387448857,636171.212954786,500359.2437421562,124.15635614602847
636288.2889200093,500337.1541186716,636350.7358736589,500233.9120480949,120.65880472258812
636276.5870456939,500325.6173515327,636217.0227207768,500457.3169536948,144.54305245317835
636272.3946958571,500321.9371501806,636448.9137830308,500315.27600799804,176.64472523069435
636259.8479503072,500301.50796117797,636309.0118099353,500341.5126279084,63.38342412450514
636245.877418187,500295.6367886006,636266.4931841523,500312.6246278108,26.713226824327226
636241.0666931196,500294.1298663266,636193.4470248453,500214.4964599971,92.78530169263193
636240.9956139395,500294.16965917737,636158.4786570532,500370.1727271214,112.18517955004393
636201.8052759912,500278.15474308934,636202.7211394985,500320.55170687294,42.40685491794631
636198.7744235818,500277.22210973466,636195.2573940377,500327.7749381006,50.67502296605286
636197.5456776794,500276.8392549681,636124.4021115658,500499.6956228669,234.55264222953954
636181.5210709076,500269.8159893617,636209.6686477095,500418.1182331926,150.9497982943067
636168.3946651219,500264.08755918744,636250.3954301554,500482.7571197973,233.53908067685336
636148.1546431595,500270.9635045514,636162.8620986843,500403.6936413279,133.54249681928144
636147.2697678627,500271.29220387957,636860.4342835265,500230.11026200495,714.3525591320298
636551.9092762322,500288.8179471382,636583.3197503262,500526.18717652553,239.43844499732592
636902.7229895191,500165.4079731661,636650.6612040316,500178.90155417175,252.42270189414506
636912.8072779605,500176.17733749346,636935.3259765588,500552.01248034637,376.50915844084597
636919.901114131,500178.56041084556,636881.7792603837,500592.8336510253,416.02354892741647
636928.9387902719,500181.66533593705,636824.7695105588,500663.80846624577,493.26791598463643
636933.4009756777,500183.9087200115,636792.050048125,500487.13555837655,334.55433075194844
636946.9466578827,500198.8546780513,636971.9722170393,500370.9291650804,173.88475406842002
637026.4496058684,500072.02997009386,637000.7329478194,500983.44759166153,911.780361383859
637019.2611951698,500081.5415173791,637005.6193385345,500541.57779046806,460.23849557596077
637003.7818692412,500085.9715440489,636989.0179717428,500448.6988441817,363.02763934853823
636976.5125950709,500103.28045075486,636834.3094919941,500576.290701678,493.9234961034575
636960.7350545307,500104.9519883105,636843.227979082,500658.1478019669,565.5382577929037
636948.7519808619,500104.81188294693,636848.7381720042,500648.01499634667,552.3335807004514
636915.8453915097,500106.23319478246,636968.5949496711,500508.5639568251,405.77402328395743
636909.1065017334,500106.5257927924,636819.2542228019,500368.49870123167,276.953492098096
636900.9124992475,500107.7495112327,636839.2917923317,500540.8209296379,437.4333834542737
636893.06077982,500108.65749185055,636846.4825419926,500440.99820534675,335.58885870402736
636882.9979777182,500110.0531686878,636821.6022250388,500518.4251273873,412.9613724056146
